update,mean_cost,mean_advantage,policy_loss,entropy_loss,capacity_loss,hinge_loss,spread_loss,contrastive_loss,imitation_loss,total_loss,priority_dropped,economy_dropped,val_rl_cost,best_val_cost
130,23188.875,-0.2510271816752378,0.20160672068595886,-13.511322021484375,4.7873715658397487e-08,0.10022597759962082,0.09637870639562607,12.065577507019043,3.9278435707092285,2.88031005859375,0.0,94.625,11243.475,11011.375
131,18487.75,-0.04261573394588036,0.39314576983451843,-11.78699016571045,3.5139834153596894e-08,0.10288389027118683,0.0754421129822731,6.583590984344482,4.31680965423584,-0.31511783599853516,0.0,94.375,,11011.375
132,18444.0,0.24487782890168214,-0.1131642758846283,-9.90864086151123,3.692381156383817e-08,0.09366482496261597,0.06804089993238449,2.1201019287109375,5.825766563415527,-1.9142308235168457,0.0,86.25,,11011.375
133,11030.25,0.4749409335439506,-0.17786002159118652,-8.801253318786621,5.356658050459373e-08,0.1013331338763237,0.029071956872940063,8.473404884338379,2.5950934886932373,2.219789981842041,0.0,79.5,,11011.375
134,15720.125,0.566865346810107,-0.1329202950000763,-7.884190559387207,3.688495553433313e-08,0.09325893968343735,0.04805634170770645,8.348132133483887,4.587217330932617,5.059554100036621,0.0,70.75,,11011.375
135,15053.5,-0.2572709839243652,0.6241600513458252,-12.14009952545166,5.342040765299316e-08,0.10052960366010666,0.03870720788836479,3.128849983215332,3.1791534423828125,-5.068699836730957,0.0,97.125,,11011.375
136,17502.75,0.1283306275085845,-0.053074195981025696,-11.314462661743164,3.7165396093996605e-08,0.10112325102090836,0.05362784489989281,4.1267876625061035,4.571285724639893,-2.514711856842041,0.0,87.5,,11011.375
137,17581.75,-0.09186971181403703,0.8763711452484131,-11.215069770812988,5.790195700683398e-08,0.10541265457868576,0.08057045936584473,5.333929061889648,3.766662836074829,-1.0521240234375,0.0,92.125,,11011.375
138,18692.125,-0.36315080273086087,0.5923198461532593,-12.658329963684082,5.17197342730924e-08,0.10213694721460342,0.06638991832733154,5.302701950073242,3.306807041168213,-3.2879743576049805,0.0,101.125,,11011.375
139,18081.125,-0.23792588342372226,1.303708791732788,-12.379321098327637,5.2669779648795156e-08,0.09994616359472275,0.06604855507612228,3.519270420074463,5.913630485534668,-1.4767165184020996,0.0,96.625,,11011.375
140,16269.25,-0.04774283782380884,0.4601856470108032,-10.08440113067627,5.029313143722902e-08,0.09351875633001328,0.04697452113032341,1.405750036239624,4.606195449829102,-3.471776247024536,0.0,89.25,11664.85,11011.375
141,14980.25,0.3039627954307734,0.11779006570577621,-10.086050987243652,2.854242353578229e-08,0.10085570812225342,0.04030841961503029,7.8160505294799805,3.707536220550537,1.6964902877807617,0.0,81.125,,11011.375
142,16491.625,-0.21043103640337596,0.8362749814987183,-13.247418403625488,4.3286970452527385e-08,0.10312192887067795,0.058904435485601425,5.034149169921875,3.6952695846557617,-3.519698143005371,0.0,99.0,,11011.375
143,11917.25,0.4281314784465403,-0.2331213504076004,-10.14648723602295,4.972378420120549e-08,0.10179930925369263,0.046267371624708176,3.1569318771362305,3.4141440391540527,-3.6604652404785156,0.0,84.375,,11011.375
144,21209.5,-0.2761732537059832,0.3714076578617096,-12.390334129333496,5.0844320753640204e-08,0.08938609063625336,0.06636267900466919,4.721208095550537,7.770926475524902,0.6289567947387695,0.0,95.0,,11011.375
145,11344.625,0.8825791449303488,-0.9226692914962769,-6.545212745666504,4.082297877516794e-08,0.10479789227247238,0.05825739726424217,6.145099639892578,4.360297203063965,3.2005698680877686,0.0,61.25,,11011.375
146,16591.875,0.07507103878013194,0.03860289603471756,-10.150810241699219,5.112351431080242e-08,0.10594761371612549,0.07775070518255234,3.157318592071533,3.928248882293701,-2.8429417610168457,0.0,85.375,,11011.375
147,23138.25,-0.3442739126111801,1.0340688228607178,-12.640368461608887,6.555773524041797e-08,0.1091436892747879,0.10294296592473984,20.76496124267578,3.5422730445861816,12.9130220413208,0.0,97.625,,11011.375
148,16644.25,-0.25093534073256824,0.17679420113563538,-12.249582290649414,5.31737001097099e-08,0.10867147892713547,0.08705585449934006,10.858963012695312,3.2279908657073975,2.209893226623535,0.0,98.375,,11011.375
149,17833.5,-0.2706922387200572,0.1326303482055664,-12.623318672180176,3.538054826890402e-08,0.09930628538131714,0.046327803283929825,3.6741671562194824,3.4433164596557617,-5.2275710105896,0.0,102.125,,11011.375
150,20883.875,-0.5605238519821911,0.5684875249862671,-13.18590259552002,5.038709005589226e-08,0.08684933185577393,0.060443129390478134,2.8665783405303955,8.430387496948242,-1.1731574535369873,0.0,100.25,12031.125,11011.375
151,17683.125,-0.03822549520004974,0.16727247834205627,-12.244917869567871,4.428103395071048e-08,0.08378755301237106,0.044858865439891815,2.9816243648529053,5.631676197052002,-3.335698366165161,0.0,94.125,,11011.375
152,18173.125,-0.10913932191294295,0.16993209719657898,-12.992093086242676,4.053888602584266e-08,0.0988316684961319,0.06914881616830826,4.932685375213623,4.406076431274414,-3.315417766571045,0.0,95.625,,11011.375
153,17431.625,-0.03438769918997728,3.8814215660095215,-11.758519172668457,5.2172822506690864e-08,0.1084025502204895,0.06848453730344772,11.08877944946289,3.275578022003174,6.664146900177002,0.0,94.625,,11011.375
154,17987.875,-0.3551605930502808,0.3186212182044983,-14.366602897644043,6.802778784731345e-08,0.10782786458730698,0.051326632499694824,4.223010063171387,4.072088241577148,-5.593728065490723,0.0,106.125,,11011.375
155,18872.25,-0.1976268980277282,0.25794538855552673,-12.537096977233887,5.6458883790355685e-08,0.10175152122974396,0.07076004892587662,2.9145348072052,8.49267864227295,-0.6994268894195557,0.0,101.125,,11011.375
156,24518.625,-0.5224858133182508,0.601664125919342,-15.18455982208252,5.142217673892446e-08,0.09778895974159241,0.07240189611911774,4.232739448547363,7.418678283691406,-2.761286735534668,0.0,111.875,,11011.375
157,19056.25,0.04655009209223125,0.07413691282272339,-12.44507884979248,5.984143314208268e-08,0.10201727598905563,0.06481244415044785,2.4874508380889893,4.809079170227051,-4.9075822830200195,0.0,101.25,,11011.375
158,11904.375,0.5008289246953064,-0.20146197080612183,-10.329546928405762,6.799282914471405e-08,0.11081752926111221,0.010836596600711346,7.718374729156494,2.2078914642333984,-0.48308801651000977,0.0,92.125,,11011.375
159,14008.125,0.48507387005147296,-0.40769296884536743,-10.43340015411377,6.42938715600394e-08,0.09952642023563385,0.04986918717622757,4.5793657302856445,2.9420480728149414,-3.170283794403076,0.0,90.125,,11011.375
160,15060.25,0.07846149784316647,-0.09474816918373108,-12.232421875,3.755326005716597e-08,0.09693604707717896,0.04448716342449188,4.8957014083862305,3.905547857284546,-3.38449764251709,0.0,95.5,12999.525,11011.375
161,17359.25,0.6740903145701254,-0.42242521047592163,-8.37232494354248,4.0260328404428947e-08,0.09063270688056946,0.042285479605197906,7.614253997802734,4.235896110534668,3.1883182525634766,0.0,74.5,,11011.375
162,22535.375,-0.41034693264968203,1.9079612493515015,-13.936965942382812,7.055101036712585e-08,0.0977206602692604,0.06694097071886063,3.543684720993042,9.066142082214355,0.7454833984375,0.0,109.5,,11011.375
163,28253.375,-0.8434805385940789,1.0432041883468628,-16.524614334106445,6.51933831363749e-08,0.10723209381103516,0.08352216333150864,1.7902562618255615,6.623064994812012,-6.8773345947265625,0.0,124.25,,11011.375
164,17393.125,0.5987630212634909,-0.5924925804138184,-9.466944694519043,4.810585352288399e-08,0.10850851982831955,0.07141585648059845,6.322211265563965,6.844625473022461,3.2873244285583496,0.0,78.0,,11011.375
165,15640.375,-0.04999151921812506,0.5597048401832581,-12.599640846252441,4.365280403817451e-08,0.10540910065174103,0.03166865184903145,1.3451886177062988,4.695208549499512,-5.862461090087891,0.0,99.375,,11011.375
166,19510.625,0.11837404477913345,0.1560242623090744,-10.738855361938477,6.324007273406096e-08,0.09957301616668701,0.052178073674440384,5.560309886932373,6.2309746742248535,1.3602042198181152,0.0,95.5,,11011.375
167,14662.875,0.19259432315618263,0.6276038289070129,-11.2973051071167,5.5817057642570944e-08,0.11047249287366867,0.037794191390275955,9.482681274414062,4.329862117767334,3.2911086082458496,0.0,87.375,,11011.375
168,21112.5,-0.12305513035121693,0.5154638290405273,-12.677064895629883,4.481822912794087e-08,0.10810726135969162,0.07979319244623184,4.449288845062256,5.761870861053467,-1.7625412940979004,0.0,98.375,,11011.375
169,12720.125,0.06069538825600285,-0.04353511333465576,-11.375971794128418,4.2234599817447815e-08,0.10999532043933868,0.05419867858290672,10.91476821899414,2.041353225708008,1.7008075714111328,0.0,93.375,,11011.375
170,17509.375,-0.41109618094197287,0.3392166793346405,-12.819500923156738,3.982881580100184e-08,0.10692936182022095,0.05936221033334732,8.98281192779541,1.9174772500991821,-1.4137029647827148,0.0,107.125,11848.35,11011.375
171,19399.375,-0.12670923066612624,0.6149097084999084,-13.921948432922363,4.909389161866784e-08,0.10284882038831711,0.050787169486284256,1.8873798847198486,4.723794937133789,-6.542227745056152,0.0,98.625,,11011.375
172,20019.0,0.03975465039009764,0.04552942514419556,-11.909553527832031,4.335548808853673e-08,0.09856045991182327,0.05303166061639786,6.036840438842773,4.659175395965576,-1.0164165496826172,0.0,98.0,,11011.375
173,15290.0,-0.32174933215555346,0.26875731348991394,-13.221231460571289,6.011816822137916e-08,0.10830666869878769,0.04078877344727516,2.512434720993042,4.306974411010742,-5.983969688415527,0.0,105.375,,11011.375
174,17859.5,0.08662204725992287,0.09904274344444275,-13.229292869567871,3.535006953825359e-08,0.10463207215070724,0.048992499709129333,4.144133567810059,3.2764363288879395,-5.556055068969727,0.0,101.25,,11011.375
175,17321.5,0.8153301715073837,-0.45466315746307373,-8.1990327835083,2.545604971260218e-08,0.1038021370768547,0.0644422098994255,6.7030181884765625,4.205887317657471,2.4234538078308105,0.0,72.0,,11011.375
176,14866.125,0.46047673425330393,-0.23910418152809143,-9.967266082763672,3.77449218547099e-08,0.10539180040359497,0.07248307019472122,9.73078727722168,4.567808628082275,4.2701005935668945,0.0,78.25,,11011.375
177,17518.75,0.37436536871689907,-0.28373631834983826,-9.146639823913574,2.7032557525785705e-08,0.10259515047073364,0.06879258155822754,7.494956016540527,4.752514839172363,2.9884824752807617,0.0,76.0,,11011.375
178,16362.875,0.11775823675473288,-0.18061548471450806,-11.766019821166992,6.083674719548071e-08,0.10305454581975937,0.030528301373124123,4.260150909423828,5.464166641235352,-2.0887351036071777,0.0,91.625,,11011.375
179,17996.0,0.00590150167858855,0.5187872052192688,-9.992573738098145,4.747278481431749e-08,0.09768780320882797,0.05946723371744156,3.9898645877838135,9.796308517456055,4.469541549682617,0.0,81.875,,11011.375
180,14775.0,0.03827491313907325,1.9705455303192139,-11.209770202636719,4.616230597775939e-08,0.10508425533771515,0.05018152669072151,8.261941909790039,3.6325571537017822,2.810540199279785,0.0,91.125,11167.25,11011.375
181,19570.375,0.018081841497469026,0.6678109169006348,-11.358778953552246,6.419787723643822e-08,0.10074106603860855,0.05147784575819969,6.999662399291992,6.76859188079834,3.229505777359009,0.0,92.25,,11011.375
182,17794.25,0.08749485609882772,0.1842656433582306,-10.840042114257812,5.0255298589263475e-08,0.10273414105176926,0.06096658855676651,0.6166881322860718,5.441329479217529,-4.434057712554932,0.0,89.25,,11011.375
183,20340.375,-0.2691582106863858,0.37529122829437256,-12.018485069274902,4.125310226754664e-08,0.10009616613388062,0.06527886539697647,2.499224901199341,5.381360054016113,-3.597234010696411,0.0,91.375,,11011.375
184,14504.0,-0.15825322490659222,0.40809938311576843,-12.864494323730469,3.859096864289313e-08,0.1027681827545166,0.05035099387168884,2.583991527557373,3.7009623050689697,-6.018322467803955,0.0,96.25,,11011.375
185,18502.625,0.1462459400709195,0.09659473598003387,-9.746370315551758,4.996564229031719e-08,0.09048104286193848,0.06047692894935608,4.164024353027344,8.433147430419922,3.0983543395996094,0.0,81.875,,11011.375
186,17176.0,-0.22723484957057177,0.26951801776885986,-13.254297256469727,5.900495736455014e-08,0.09689214080572128,0.06634272634983063,6.405148983001709,4.990228652954102,-1.4261665344238281,0.0,97.0,,11011.375
187,12696.0,0.34302455191500913,-0.11316636204719543,-9.457865715026855,4.885377435925875e-08,0.10174627602100372,0.04281625896692276,6.573853015899658,2.797637462615967,-0.054979801177978516,0.0,79.875,,11011.375
188,25276.125,-0.4940796675787609,0.9349119067192078,-13.992547988891602,6.754537906772384e-08,0.09149930626153946,0.07446644455194473,3.039795160293579,7.652676582336426,-2.1991989612579346,0.0,106.625,,11011.375
189,18818.25,0.16248669780341782,0.13066577911376953,-10.783365249633789,5.896747623523879e-08,0.10280614346265793,0.07768678665161133,5.063243865966797,4.778844833374023,-0.6301178932189941,0.0,86.75,,11011.375
190,15124.625,0.07883668820218767,0.005804765969514847,-9.809894561767578,5.807476100017084e-08,0.10514163970947266,0.07413722574710846,4.339662551879883,3.8056278228759766,-1.479520320892334,0.0,84.75,13099.775,11011.375
191,18927.625,-0.3264063353269859,1.3669995069503784,-15.758455276489258,5.715185125154676e-08,0.10352714359760284,0.092326819896698,4.056869029998779,4.7654337882995605,-5.3732991218566895,0.0,109.75,,11011.375
192,13173.125,0.627055867982139,-0.4280012845993042,-8.5753755569458,3.0923398952609205e-08,0.09796353429555893,0.033837899565696716,6.947694778442383,3.929687976837158,2.0058069229125977,0.0,71.25,,11011.375
193,14086.5,-0.09790006519080124,-0.035055071115493774,-10.329839706420898,5.235971656247784e-08,0.0943693071603775,0.04612809047102928,5.559914588928223,4.324216842651367,-0.34026575088500977,0.0,84.75,,11011.375
194,13850.25,-0.33621671797162545,0.44916337728500366,-12.066841125488281,5.6471943565838956e-08,0.1019706055521965,0.025271832942962646,3.1440300941467285,4.435065746307373,-3.911339282989502,0.0,91.0,,11011.375
195,19637.875,-0.3085937714158498,0.23719868063926697,-13.447386741638184,5.1221888952568406e-08,0.09727562963962555,0.059020813554525375,0.9931312799453735,6.11990213394165,-5.940857887268066,0.0,108.5,,11011.375
196,19464.875,0.11608625276487794,0.03374640643596649,-11.165824890136719,3.726969666217883e-08,0.0996258407831192,0.058145035058259964,3.230177879333496,2.770270347595215,-4.973859786987305,0.0,86.75,,11011.375
197,17485.75,0.292843338333754,0.007776148617267609,-10.385923385620117,7.763203768718085e-08,0.1028592586517334,0.06878809630870819,5.887988090515137,5.240765571594238,0.9222540855407715,0.0,84.375,,11011.375
198,17360.625,-0.41213722540869574,0.396254301071167,-13.15875244140625,5.614514719809449e-08,0.09763377159833908,0.05183885619044304,3.236858606338501,3.7949986457824707,-5.581168174743652,0.0,106.0,,11011.375
199,21753.875,-0.38081579205817156,0.49184495210647583,-14.612187385559082,5.4515215452966004e-08,0.08882037550210953,0.05038229376077652,1.071869969367981,4.9438581466674805,-7.965411186218262,0.0,113.0,,11011.375
200,20772.875,-0.5106498115940588,0.5429123640060425,-14.903093338012695,6.767348281755403e-08,0.09846799075603485,0.06685910373926163,4.162397861480713,4.894327640533447,-5.13812780380249,0.0,110.875,12052.65,11011.375
201,23911.5,0.1917098963347102,-0.0166705921292305,-11.159708976745605,5.8366243393948025e-08,0.09356680512428284,0.07303910702466965,3.1694397926330566,9.072636604309082,1.2323031425476074,0.0,93.75,,11011.375
202,16696.625,0.2726327818202115,0.5531871914863586,-10.60278606414795,8.733518797043871e-08,0.10522440820932388,0.06948355585336685,6.2982378005981445,4.913688659667969,1.3370361328125,0.0,88.25,,11011.375
203,18425.25,0.20617701002001604,0.22790592908859253,-11.374326705932617,6.725780110627966e-08,0.09872858226299286,0.07643108814954758,3.751654863357544,7.761808395385742,0.5422024726867676,0.0,88.375,,11011.375
204,15319.875,0.09429970232894755,0.015503168106079102,-11.342177391052246,3.394728764760657e-08,0.09564186632633209,0.05211518332362175,8.956428527832031,6.553249359130859,4.330760478973389,0.0,87.0,,11011.375
205,14087.0,0.7348336491867109,-0.4335169494152069,-6.9594621658325195,4.575412404506096e-08,0.08455371856689453,0.047119833528995514,7.750164031982422,7.611322402954102,8.100180625915527,0.0,59.625,,11011.375
206,23612.5,-0.5709576610751352,0.7177303433418274,-14.917671203613281,4.059873504047573e-08,0.09346150606870651,0.069831483066082,2.802591323852539,4.064455986022949,-7.169600486755371,0.0,108.5,,11011.375
207,19581.25,-0.3912121341470549,0.527294933795929,-14.021217346191406,6.662993001782525e-08,0.0994424968957901,0.05901002511382103,4.787040710449219,4.956441402435303,-3.5919885635375977,0.0,106.875,,11011.375
208,12554.125,0.22383034383759381,-0.2835213840007782,-10.537680625915527,3.4908190116311744e-08,0.10362056642770767,0.03981485962867737,2.5194339752197266,2.6206412315368652,-5.537692070007324,0.0,81.5,,11011.375
209,14972.125,0.05286346526495278,-0.0633133202791214,-11.608677864074707,3.9369176363379665e-08,0.10203969478607178,0.05149440839886665,3.7567925453186035,3.4334218502044678,-4.328242778778076,0.0,89.0,,11011.375
210,15057.625,-0.29982003414893055,0.29246076941490173,-11.372517585754395,4.340630965771197e-08,0.10585419088602066,0.06725162267684937,6.795339107513428,3.5088014602661133,-0.6028108596801758,0.0,93.375,13088.775,11011.375
211,13900.5,0.10857680003270909,0.25257888436317444,-11.574679374694824,3.789823210809118e-08,0.10275012254714966,0.06216857582330704,3.863527536392212,4.012875556945801,-3.280778646469116,0.0,88.75,,11011.375
212,14778.125,-0.04034832377635372,0.09782934188842773,-13.590739250183105,5.219367693598542e-08,0.10320389270782471,0.04341522976756096,2.180432081222534,3.0204529762268066,-8.145406723022461,0.0,96.0,,11011.375
213,13170.25,0.5076461295165575,-0.13863688707351685,-8.61670207977295,3.4923026248634415e-08,0.08395885676145554,0.03104269877076149,8.296835899353027,0.42205798625946045,0.07855701446533203,0.0,73.875,,11011.375
214,14371.75,0.5615478385253749,-0.3077962100505829,-8.25768756866455,4.013779530964712e-08,0.09324675053358078,0.03641520068049431,5.532203674316406,6.345634460449219,3.4420158863067627,0.0,68.875,,11011.375
215,14340.125,0.4296152990027373,-0.15808585286140442,-9.03732967376709,3.372592871642155e-08,0.09397464990615845,0.047010887414216995,5.950392723083496,5.418487071990967,2.3144497871398926,0.0,72.0,,11011.375
216,22062.125,-0.722407451786917,0.8264017105102539,-14.79211711883545,6.611447389559544e-08,0.10252364724874496,0.10489939898252487,0.0,7.1211442947387695,-6.637147903442383,0.0,103.75,,11011.375
217,16534.875,0.23018711404776138,-0.11100761592388153,-9.798583030700684,3.262762504618877e-08,0.10522103309631348,0.08644282817840576,11.413451194763184,3.223316192626953,4.918840408325195,0.0,82.0,,11011.375
218,14821.625,0.09677682397344956,-0.03539617359638214,-10.294866561889648,4.839807132839269e-08,0.10629947483539581,0.06749065965414047,8.602522850036621,2.2185535430908203,0.6646032333374023,0.0,86.875,,11011.375
219,15630.25,0.3667012889742206,-0.3657166659832001,-8.216254234313965,5.325034635461634e-08,0.10352027416229248,0.06363961845636368,14.737753868103027,3.135037660598755,9.457980155944824,0.0,73.375,,11011.375
220,11064.75,0.5614263130952815,-0.1125166043639183,-7.284726142883301,3.202151432901701e-08,0.10174371302127838,0.03746996074914932,5.398349761962891,1.7739856243133545,-0.085693359375,0.0,63.5,13338.05,11011.375
221,13170.75,0.022831047971264506,0.2066418081521988,-10.679022789001465,4.049895707680662e-08,0.09918468445539474,0.026871297508478165,3.9183189868927,5.173245429992676,-1.254760503768921,0.0,88.125,,11011.375
222,19795.625,-0.4368071954365276,0.5325260162353516,-11.436812400817871,6.893544934882812e-08,0.08476864546537399,0.051560916006565094,5.977914333343506,9.580329895019531,4.790287494659424,0.0,93.625,,11011.375
223,23322.125,-0.29691801636981197,0.34237927198410034,-10.82311725616455,5.880482589759595e-08,0.08616562932729721,0.06142214685678482,3.3342151641845703,9.794292449951172,2.7953577041625977,0.0,93.0,,11011.375
224,13092.625,0.25102372873242756,-0.007322162389755249,-9.225763320922852,4.05415434556744e-08,0.10105123370885849,0.0345630943775177,9.457015991210938,3.22139835357666,3.5809431076049805,0.0,79.0,,11011.375
225,23738.625,-0.8063057074674423,2.3290395736694336,-12.657927513122559,8.913152527156853e-08,0.09829530119895935,0.08673679083585739,5.719834327697754,6.559243202209473,2.135221481323242,0.0,110.125,,11011.375
226,16183.625,-0.16564927076770058,0.3561733365058899,-12.908500671386719,6.111873318559446e-08,0.09928887337446213,0.060543932020664215,1.80661940574646,4.48439359664917,-6.1014814376831055,0.0,97.625,,11011.375
227,19229.375,-0.6211785360179403,0.6420873999595642,-13.724995613098145,5.994412788368209e-08,0.09804864227771759,0.055194225162267685,0.0,3.6514174938201904,-9.27824878692627,0.0,106.125,,11011.375
228,14630.625,0.02173188695392586,-0.1527242660522461,-12.188660621643066,3.7176420164541923e-08,0.0990392342209816,0.04379245266318321,2.5004725456237793,3.1720755100250244,-6.526005268096924,0.0,91.75,,11011.375
229,18760.5,0.0032149423238299057,0.28075864911079407,-11.33835506439209,6.101017646642504e-08,0.07935625314712524,0.05231492593884468,6.181159973144531,5.659919261932373,0.915153980255127,0.0,92.375,,11011.375
230,22059.25,-0.8556992139207276,0.8650832176208496,-15.547469139099121,7.695424386611194e-08,0.09575226157903671,0.055282652378082275,1.0052582025527954,4.39931583404541,-9.126776695251465,0.0,118.0,12392.5,11011.375
231,15412.25,0.34255266842823656,-0.20841047167778015,-10.514561653137207,3.968645501117862e-08,0.1006416603922844,0.07402999699115753,4.11090087890625,4.1047234535217285,-2.3326759338378906,0.0,88.625,,11011.375
232,16351.75,0.23031131489029444,-0.07520431280136108,-11.646820068359375,5.141908232531023e-08,0.1004096269607544,0.06208965182304382,3.075254440307617,3.846747875213623,-4.6375226974487305,0.0,89.375,,11011.375
233,15139.0,0.14478245300702663,0.06946514546871185,-11.288626670837402,5.540550063187766e-08,0.09465619921684265,0.03345134109258652,2.9818897247314453,1.657116174697876,-6.452049255371094,0.0,92.25,,11011.375
234,15098.0,-0.19594913584719154,0.55027836561203,-12.939865112304688,5.489099663691377e-08,0.09692082554101944,0.03378920257091522,2.2773380279541016,2.4893970489501953,-7.492140769958496,0.0,103.625,,11011.375
235,19545.75,-0.21955617318117582,0.6234055757522583,-13.757067680358887,6.603402624705268e-08,0.10108090937137604,0.07238417118787766,1.7311551570892334,6.916059494018555,-4.312982559204102,0.0,105.375,,11011.375
236,14754.0,0.47905557840766166,-0.2484029084444046,-8.425079345703125,4.6295717481825704e-08,0.09779955446720123,0.05000385269522667,7.696549892425537,2.773930788040161,1.9448022842407227,0.0,77.75,,11011.375
237,19143.5,-0.3995099075891964,0.43726348876953125,-14.29605770111084,5.614473508330775e-08,0.09890782088041306,0.04619383439421654,3.4489922523498535,6.175060272216797,-4.089640140533447,0.0,107.5,,11011.375
238,22163.375,-0.3982530637130864,0.5453060865402222,-15.019993782043457,5.65022517662328e-08,0.09912687540054321,0.0896124541759491,1.6736302375793457,7.463489532470703,-5.148828506469727,0.0,108.0,,11011.375
239,15242.625,0.2832657232221807,-0.17374533414840698,-11.857619285583496,6.316955136753677e-08,0.10510368645191193,0.07667311280965805,5.591536521911621,3.3679282665252686,-2.890122413635254,0.0,91.625,,11011.375
240,16356.125,0.3770196759883314,-0.2609829306602478,-8.744134902954102,4.7115072732140106e-08,0.10286374390125275,0.05064673349261284,3.5334177017211914,3.5069446563720703,-1.8112444877624512,0.0,79.5,11965.85,11011.375
241,24747.75,-0.4107758942951443,0.287596195936203,-13.101805686950684,4.8565844679160364e-08,0.09848716855049133,0.0765245109796524,2.6377687454223633,7.7008056640625,-2.3006234169006348,0.0,104.875,,11011.375
242,20848.75,0.12160153318910549,-0.14259782433509827,-11.544144630432129,7.781463295941649e-08,0.10436554253101349,0.10596921294927597,3.304659128189087,5.093437194824219,-3.0783116817474365,0.0,90.375,,11011.375
243,16958.0,0.3443918779576628,-0.28405267000198364,-9.576820373535156,4.69431817862187e-08,0.10415705293416977,0.06705162674188614,5.427002906799316,3.140157461166382,-1.1225042343139648,0.0,81.5,,11011.375
244,13850.375,0.2878811241400076,-0.04993317276239395,-10.94414234161377,3.737851983487417e-08,0.10229164361953735,0.06007200479507446,6.859288215637207,2.6340463161468506,-1.3383769989013672,0.0,80.75,,11011.375
245,21616.5,0.20652286837717393,-0.24345120787620544,-11.542899131774902,6.652378203853004e-08,0.09232000261545181,0.044624920934438705,6.775867462158203,8.929180145263672,4.055642127990723,0.0,91.625,,11011.375
246,17170.25,-0.34461664292403016,1.5631029605865479,-12.126240730285645,6.58111360962721e-08,0.09322742372751236,0.048789408057928085,2.242870569229126,5.728096008300781,-2.4501545429229736,0.0,98.375,,11011.375
247,16150.5,-0.03497135813574573,0.12662146985530853,-10.352604866027832,5.432315219877637e-08,0.0962744876742363,0.03964528068900108,6.7805376052856445,4.2913384437561035,0.9818120002746582,0.0,89.5,,11011.375
248,11903.625,-0.0777043324818977,0.00608198344707489,-11.62521743774414,6.510057914965728e-08,0.10574521869421005,0.025877607986330986,3.6646342277526855,1.3089274168014526,-6.513950824737549,0.0,90.625,,11011.375
249,24267.625,-0.25281225588166156,0.105815589427948,-13.064729690551758,5.226272037361923e-08,0.09797915071249008,0.07038859277963638,3.606389045715332,9.626144409179688,0.4419872760772705,0.0,102.75,,11011.375
250,14503.875,0.18644852248661226,0.3190683424472809,-9.637663841247559,3.945029547480772e-08,0.10283146053552628,0.06435837596654892,6.935595512390137,5.400997161865234,3.1851866245269775,0.0,82.75,11833.0,11011.375
251,20252.625,-0.45812864171841833,0.44544050097465515,-14.574259757995605,5.7736968983590486e-08,0.1047721728682518,0.09832830727100372,2.695722818374634,3.608713150024414,-7.621282577514648,0.0,111.75,,11011.375
252,16034.5,-0.5630677446524763,1.2959855794906616,-13.96030330657959,5.533962976755902e-08,0.10589165985584259,0.04664678871631622,5.517874717712402,1.218991756439209,-5.7749128341674805,0.0,109.875,,11011.375
253,17051.375,-0.25169262817241445,0.2356552928686142,-14.986213684082031,5.048588747058602e-08,0.10359057039022446,0.05549408867955208,0.6777436137199402,2.8942151069641113,-11.019515037536621,0.0,103.25,,11011.375
254,19786.5,0.18091148066974092,0.4337920546531677,-11.411285400390625,5.4348753053545806e-08,0.09939675033092499,0.053719308227300644,2.189523696899414,7.051943778991699,-1.5829098224639893,0.0,93.5,,11011.375
255,16626.375,0.4085828873965981,4.421395301818848,-9.729937553405762,3.152370808834348e-08,0.10166330635547638,0.060675304383039474,5.069765567779541,4.860206127166748,4.783768177032471,0.0,79.625,,11011.375
256,24014.5,-0.4094366047030322,0.4172615706920624,-13.920516967773438,4.829852784382638e-08,0.1028159037232399,0.08182653039693832,1.8064727783203125,6.222891807556152,-5.289248466491699,0.0,108.375,,11011.375
257,20745.625,0.1575977654879268,0.06905663013458252,-10.60741901397705,3.95237336192622e-08,0.10379114001989365,0.06764587014913559,5.136702060699463,5.530645370483398,0.30042219161987305,0.0,92.875,,11011.375
258,13936.25,0.643985505261681,-0.5751581192016602,-7.488171577453613,5.380263701226795e-08,0.10699161142110825,0.05734283849596977,7.761495590209961,5.649436950683594,5.511937141418457,0.0,69.375,,11011.375
259,19197.25,0.051097589976358326,0.8564386367797852,-11.60412883758545,3.328399600377452e-08,0.10655923187732697,0.05293384939432144,7.392809867858887,2.227473497390747,-0.9679145812988281,0.0,95.0,,11011.375
260,19232.25,-0.011659430020582395,-0.07434841990470886,-12.530678749084473,4.693885458095792e-08,0.1047229915857315,0.04594968631863594,6.440038204193115,3.6329686641693115,-2.381347179412842,0.0,101.0,13433.75,11011.375
261,23353.25,-0.6510495940691463,0.7157895565032959,-17.072877883911133,5.429148330904354e-08,0.10422249138355255,0.09030921757221222,0.0,6.429233551025391,-9.733323097229004,0.0,122.25,,11011.375
262,16932.5,0.7008296154958544,-0.4839179515838623,-6.913055419921875,2.3025872764037558e-08,0.10510668903589249,0.06599563360214233,5.649052619934082,2.295483112335205,0.7186646461486816,0.0,69.375,,11011.375
